transactionid,vehicleid,soldprice,odometerkm,conditiongrade,modelyear,msrp,weight,VIC,SUV,FWD,Audi_Benz,BMW,Ford,Holden,Hyundai,soldyear,yr_diff,turbo,large,medium,luxury,engine_vol,cyliner,diesel,NAmerica,Europe,Asian
5694437,79646,54250,24825,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5698474,79646,56250,5328,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5699165,79646,54750,15006,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5699259,79646,51500,20241,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5701943,79646,55750,14934,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5701959,79646,57750,10460,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5702607,79646,55500,15148,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5704665,79646,53000,12688,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5707655,79646,55750,9507,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5708026,79646,56000,4822,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5708372,79646,56000,12499,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5708563,79646,56500,9094,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5713113,79646,56250,9521,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5713307,79646,56500,14850,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5713790,79646,55750,4164,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5715841,79646,57250,2517,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5716664,79646,53250,18215,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5716920,79646,52750,17309,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5717118,79646,56500,13716,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5718446,79646,54250,15774,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5719630,79646,54500,15176,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5719796,79646,54250,17826,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5720094,79646,53750,37459,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5720229,79646,52250,26828,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5721598,79646,49500,21328,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5722040,79646,56750,13310,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5722099,79646,54500,14767,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5723545,79646,53500,21854,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5724152,79646,55500,9100,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5724377,79646,53500,19709,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5724393,79646,54500,7343,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5724837,79646,50000,11013,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5724999,79646,55750,8791,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5725431,79646,56000,8193,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5725489,79646,56250,7894,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5726345,79646,54250,15433,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5726690,79646,56250,8194,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5727517,79646,56000,13462,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5727518,79646,56250,15834,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5727647,79646,55750,11188,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5727686,79646,56250,4757,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5727884,79646,56000,9013,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5729237,79646,54750,10060,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5729443,79646,57000,8550,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5729568,79646,54750,12609,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5730147,79646,55000,11917,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5730190,79646,56000,9741,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5730467,79646,56750,15242,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5730900,79646,55000,9455,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5730965,79646,52750,26856,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5731133,79646,55250,12335,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5731876,79646,50250,21303,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5732045,79646,52750,18300,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5732106,79646,45500,8974,4,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
5732337,79646,55750,6666,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5732408,79646,54500,6815,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5733116,79646,50000,14420,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5733285,79646,49000,12727,3,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5733867,79646,55250,20340,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5735582,79646,57000,13705,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5735723,79646,54250,16743,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5735725,79646,50250,3946,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5735757,79646,55500,12789,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5735794,79646,50750,12356,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5735873,79646,56500,7223,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5735884,79646,56750,7264,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5736585,79646,50000,10795,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5738328,79646,52250,12756,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5738339,79646,56250,14743,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
5738368,79646,52750,16800,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5738370,79646,50000,11067,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5738580,79646,54500,7890,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5738613,79646,58000,7998,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5739217,79646,54750,5159,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5739219,79646,52500,19798,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5739473,79646,55000,12982,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5739503,79646,52500,18450,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5739564,79646,55250,14177,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5739640,79646,52500,21313,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5740215,79646,53750,8419,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5740254,79646,50000,8497,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5740660,79646,55000,10650,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5740791,79646,52500,10474,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
5741331,79646,51500,27943,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6011533,79646,53250,13377,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6011629,79646,51750,20500,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6016566,79646,52250,19082,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6016864,79646,53250,14800,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6020112,79646,49250,7281,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6020267,79646,48750,10880,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6020289,79646,54500,13082,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6020291,79646,52500,19621,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6020705,79646,55250,13136,3,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6020929,79646,50000,5724,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6022842,79646,55000,10643,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6023080,79646,55000,13354,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6023101,79646,56000,7448,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6023113,79646,53500,24483,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6023139,79646,58000,7458,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6023604,79646,50000,5504,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6023648,79646,51750,27923,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6023806,79646,57000,7404,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6023972,79646,55250,11146,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6023984,79646,55250,13277,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6024385,79646,51750,4717,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6024968,79646,56250,21338,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6025019,79646,55750,17711,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6025281,79646,54500,14375,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6025316,79646,51750,28996,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6026120,79646,54750,11116,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6027669,79646,55500,8381,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6027679,79646,57500,7141,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6028881,79646,57000,11609,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6028977,79646,56250,5462,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6029005,79646,57750,14459,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6029257,79646,56250,12615,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6029991,79646,57750,12146,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6030067,79646,49000,40900,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6030481,79646,55500,11312,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6030573,79646,58000,6892,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6030739,79646,53250,15355,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6030767,79646,56000,14500,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6030808,79646,56750,16266,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6030810,79646,55000,11581,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6031102,79646,53500,8855,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6031111,79646,55000,5467,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6031122,79646,54250,16334,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6031252,79646,57250,10395,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6031548,79646,56000,14750,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6032577,79646,51000,2579,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6033506,79646,56250,11517,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6033562,79646,55250,11903,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6033679,79646,47500,48650,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6033738,79646,56750,8870,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6033755,79646,56500,12620,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6033878,79646,57250,10841,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6034006,79646,54500,24159,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6034127,79646,55250,7847,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6034135,79646,55500,17786,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6034164,79646,58250,8671,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6034335,79646,52750,23154,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6034925,79646,55000,13830,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6035743,79646,50000,7241,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1,1,1,0,0,2,4,1,0,0,1
6035984,79646,56250,13381,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6036412,79646,54250,16709,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6036438,79646,56750,12543,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6036695,79646,57500,8632,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6036940,79646,54500,27986,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6037055,79646,55750,15928,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6037477,79646,59000,14283,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6037606,79646,53500,6232,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6037644,79646,54250,5460,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6038292,79646,58250,16654,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6038329,79646,56500,85228,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6038403,79646,55250,17864,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6039097,79646,57250,5111,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6039185,79646,56750,10179,4,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6039506,79646,57000,6586,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6039658,79646,55000,12869,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6039697,79646,56000,13191,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6039857,79646,53750,17795,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6040082,79646,53000,9621,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6040291,79646,56000,21408,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6040407,79646,53500,24550,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6040529,79646,55250,10827,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6040602,79646,57750,11589,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6040611,79646,54500,20850,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6040718,79646,55750,21997,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6040906,79646,58250,7305,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6040998,79646,55000,17186,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6041044,79646,52500,28249,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6041066,79646,55000,8104,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6041254,79646,55500,4483,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6041496,79646,53500,19576,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6042364,79646,55250,9645,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6042442,79646,58500,9905,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6042605,79646,57750,12640,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6042972,79646,50250,28761,3,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6043035,79646,56000,15171,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6043215,79646,58250,11159,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6043708,79646,48750,49478,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6043746,79646,56750,12133,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6043772,79646,57000,14115,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6043819,79646,56750,18689,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6043830,79646,55500,24527,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6044209,79646,57000,10428,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6044479,79646,58000,5612,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6046132,79646,58500,2517,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6046235,79646,58000,6914,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6046325,79646,56000,18948,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6046470,79646,57000,15138,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6047628,79646,49000,15300,3,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6049860,79646,56000,4374,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6051521,79646,55750,17608,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6051869,79646,57750,9064,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6053636,79646,56000,5818,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6053650,79646,55500,12392,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6053738,79646,55000,9672,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6054401,79646,55000,30389,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6054773,79646,57000,6000,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6054850,79646,55250,24031,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6055310,79646,56750,14418,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6058622,79646,57000,7148,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6062223,79646,56750,12218,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6062946,79646,57000,7916,2,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6063912,79646,53250,6000,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6067882,79646,54500,17430,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6067937,79646,56500,14360,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
6068688,79646,58000,5284,1,2019,72290,2446,1,1,1,0,0,1,0,0,2020,1.5,1,1,0,0,2,4,1,0,0,1
